id,text
7740,Ground Stations can display a real-time view of vibration and clipping.  If using the Mission Planner click on “Vibe” on the HUD to display the current vibration levels.
7741,Vibration levels below 30m/s/s are normally acceptable.  Levels above 30m/s/s may have problems and levels above 60m/s/s nearly always have problems with position or altitude hold.
7742,Check the recorded Vibe levels are mostly below 30m/s/s
7743,Perform a regular flight (i.e. not just a gentle hover) of at least a few minutes and download the dataflash logs.
7744,"Using the Mission Planner or other ground station graph the VIBE message’s VibeX, VibeY and VibeZ values.  These show the standard deviation of the primary accelerometer’s output in m/s/s.  The image below, taken from a 3DR IRIS, shows normal levels which are below 15m/s/s but occasionally peak to 30m/s/s.  Maximum acceptable values appear to be below 30m/s/s (see second picture below)."
7745,"Graph the Clip0, Clip1 and Clip2 values which increase each time one of the accelerometers reaches its maximum limit (16G).  Ideally these should be zero for the whole flight but low numbers (<100) are likely ok especially if they occur during hard landings.  A regularly increasing number through the log indicates a serious vibration problem that should be fixed."
7746,This is an example of a vehicle that had position estimate problems due to high vibrations.
7747,The algorithm for calculating the vibration levels can be seen in the AP_InertialSensor.cpp’s calc_vibration_and_clipping() method but in short it involves calculating the standard deviation of the accelerometer readings like this:
7748,"Capture the raw x, y and z accelerometer values from the primary IMU"
7749,"High-pass filter the raw values at 5hz to remove the vehicle’s movement and create a “accel_vibe_floor” for x,y and z axis."
7750,Calculate the difference between the latest accel values and the accel_vibe_floor.
7751,"Square the above differences, filter at 2hz and then calculate the square root (for x, y and z).  These final three values are what appear in the VIBE msg’s VibeX, Y and Z fields."
7752,When looking at vibrations in a log the first thing to look at is the clipping. If the clipping is 0 that’s good. That means the vibrations that are being detected aren’t overwhelming the IMU.
7753,"When troubleshooting the vibration, consider the axis of the vibration as a staring point to find the problem:"
7754,"If X AND Y are both high, then you may have an issue with a motor bearing or prop balance. Or you may need more/better overall vibration damping for your FC. If X OR Y is high then you may have an issue with your FC mounting. Maybe a wire is bouncing on the FC or restraining it. Or maybe your vibration damping works better in one axis than the other. If you have a Z vibration then you may have a track issue with propeller (bent blade) or vertical play in a motor."
7755,"Also consider that some flight conditions/airframes will have different natural vibrations. If the vibrations look good in a hover, but they increase with speed, perhaps there is an aerodynamic issue with the airframe, or in wind,"
7756,The Leans occurs when the vehicle’s attitude estimate becomes incorrect causing it to lean significantly even though the pilot is commanding level flight.  The cause of the problem is often accelerometer aliasing which can be confirmed by comparing the Roll and Pitch attitude estimates from each of the estimation systems (i.e. each AHRSs or EKFs).  The attitude estimates should be within a few degrees of each other
7757,Download the dataflash log and open in the ground station’s log viewer
7758,"Compare the AHRS2.Roll, NKF1[0].Roll and NKF1[1].Roll if using EKF2, or AHRS2.Roll, XKF1[0].Roll and XKF1[1].Roll, if using EKF3"
7759,The image below shows a typical log in which the attitudes match well
7760,Refer to the Measuring Vibration with “Raw IMU Logging” page for instructions on how to collect large amounts of IMU data and perform an FFT analysis to determine the frequencies with the most vibration.
7761,For very old versions of ArduPilot that do not include the Vibe message the IMU values can be checked directly
7762,Ensure the LOG_BITMASK parameter is set to include IMU data so accelerometer values are recorded to the dataflash logs
7763,Fly your copter in Stabilize mode and try to maintain a level hover (it doesn’t need to be perfectly stable or level)
7764,"Download the dataflash logs and after the download has completed, use the Mission Planner’s “Review a Log” button to open the latest file in the log directory (it’s last digit will be the Log number you downloaded so in the example above we downloaded Log #1 so the filename will end in 1.log)"
7765,"When the Log Browser appears, scroll down until you find any IMU message.  Click on the row’s AccX and push Graph this data Left button.  Repeat for the AccY and AccZ columns to produce a graph like below."
7766,Check the scale on the left and ensure that your vibration levels for the AccX and AccY are between -3 and +3.  For AccZ the acceptable range is -15 to -5.  If it is very close or over these limits you should refer back to the Vibration Damping page for possible solutions.
7767,"After all the above is complete, go to the Mission Planner’s standard parameters page (you may need to press the Connect button again) and set the Log Bitmask back to “Default”.  This is important because especially on the APM logging requires significant CPU resources and it’s a waste to log these if they’re not really needed."
7768,You can perform extensive parameter tuning in flight using your R/C transmitter. This is meant for advanced users who are unable to use the Autotune features or wish to do fine tuning with full manual tuning control of each parameter
7769,Transmitter based tuning allows you to tune a single parameter or a set of parameters while flying. The basic idea is to link the tuning value of a parameter to a knob or slider on your transmitter then to adjust the parameter in flight by moving the knob.
7770,Key features of transmitter based tuning are:
7771,Tune either a single parameter or a whole set of related parameters in a single flight
7772,Re-scale the range of the parameter value linked to the tuning knob using a “selector switch”
7773,Switch between parameters to tune while flying using a selector switch
7774,Save the new parameters in flight
7775,Receive audible feedback from the flight board buzzer and the GCS on tuning progress
7776,The two key controls for transmitter based tuning are:
7777,"A “tuning knob”, setup on your transmitter to a convenient knob or slider and linked to an RC channel that your board receives"
7778,An optional “selector switch” for controlling advanced features of the tune. This should be linked to a two position switch mapped to a RC channel that your board receives. A spring loaded switch (such as the trainer switch) works particularly well.
7779,In addition to those input controls the following concepts are useful in understanding the tuning process:
7780,A “parameter set” is a group of related parameters that can be tuned one after the other in a single flight
7781,The “mid-point” is point on the tuning knobs range where it produces a PWM value half way between minimum and maximum
7782,To setup your vehicle for tuning you need to set the following parameters:
7783,TUNE_CHAN: the RC input channel associated with your chosen tuning knob
7784,TUNE_CHAN_MIN: the minimum PWM values produced on TUNE_CHAN
7785,TUNE_CHAN_MAX: the maximum PWM values produced on TUNE_CHAN
7786,TUNE_PARAM: the parameter or set of parameters you will be tuning
7787,TUNE_SELECTOR: the RC input channel associated with your chosen selector switch (optional)
7788,TUNE_RANGE: the scaling range which the tuning knob covers
7789,The TUNE_PARAM parameter selects the parameter or set of parameters you will be tuning. Values of TUNE_PARAM less than 100 correspond to individual tunable parameters whereas values of 101 or higher correspond to sets of related parameters that can be tuned one after the other in a flight.
7790,Most of the tuneable parameters apply to the VTOL operation of QuadPlanes. Only TUNE_PARAM values in the 50-57 range are for fixed wing operation.
7791,"Use your ground stations parameter interface to see see the full list of tunable parameters and parameter sets available for TUNE_PARAM. For Plane most of the parameters are associated with tuning the QuadPlane VTOL motors as those are the most difficult to tune. You can also tune some fixed wing parameters, although most people find the automatic tuning with AUTOTUNE mode is the best option for fixed wing flight."
7792,If you want to tune a set of parameters (by choosing a TUNE_PARAM value over 100) you must have a selector switch configured with the TUNE_SELECTOR parameter.
7793,The basic operation of the tuning knob is very simple. If the tuning knob is at the bottom of its range then the parameter being tuned is set to the initial value divided by the TUNE_RANGE. If the tuning knob is at the top of its range then the parameter being tuned will be set to the initial value multiplied by TUNE_RANGE.
7794,So with a default value for TUNE_RANGE of 2 you will be able to change the parameter in a range from half its initial value to 2x the initial value. This is a good range for many tuning tasks.
7795,"When you first start tuning a parameter you will find the tuning knob is not yet active. This is because the knob does not activate until it passes the “mid-point value”, defined as half way between TUNE_CHAN_MIN and TUNE_CHAN_MAX. Activating the tuning knob in this way ensures that you don’t accidentally take off with a large change in tuning value. You are guaranteed to start the tune with a value very close to your current value for the parameter."
7796,When the tuning knob activates by reaching the mid-point the buzzer on the flight board will give a quick “bup-bip” sound to indicate that tuning has been activated.
7797,"It is quite common to find that the TUNE_RANGE is not wide enough to move the tuning value to the ideal point for your vehicle. For example, you may have started the tune with a P gain for some axis of 0.7, and when you move the tuning knob up all the way the vehicle still hasn’t started oscillating. In that case the tuning value will have reached 1.4 and you need some more range."
7798,To get more range you can use the selector switch to re-center the tuning knob around the current value. Toggle the selector switch briefly high then low and the center-value will change to whatever the tubing knob is set to. When you re-center the tuning knob will de-activate again until you move it to the mid-point position. This prevents you from getting a jump in the tuning value when you re-center.
7799,"You can tune multiple parameters in one flight by setting TUNE_PARAM to one of the “tuning set” parameters. For example, if you set TUNE_PARAM to 101 then you will have 4 different stages to your tune:"
7800,Roll: Rate D
7801,Roll: Rate P and Rate I
7802,Pitch: Rate D
7803,Pitch: Rate P and Rate I
7804,"notice that Roll: Rate P and Rate I is actually two parameters in one, controlling both the P gain and the I gain for roll. This follows the normal advice for MultiCopters that you should keep the P and I values equal when doing a manual tune."
7805,When you choose a tuning set with TUNE_PARAM then you will initially be tuning the first parameter in the set. Once you have adjusted that parameter as much as you need to you can move to the next parameter in the set by holding the selector switch for more than 2 seconds. It is suggested that you count to 3 to ensure you are over 2 seconds.
7806,"Holding the selector switch for more than 2 seconds will switch you to the next parameter and will also change the tuning knob back to its “wait for mid-point” state on the new parameter. The buzzer on the board will give a loud BEEP sequence to indicate which parameter in the set you have changed to. For the first parameter in the set, you will get one loud BEEP. For the second parameter, you will get two loud BEEPs and so on."
7807,When you have cycled through all of the parameters in the tuning set you have chosen it will wrap back around to the first parameter in the set.
7808,TUNE_PARAM
7809,Set Name
7810,Params Tuned
7811,Set_RateRollPitch
7812,Q_A_RAT_RLL_D/Q_A_RAT_RLL_P & Q_A_RAT_RLL_I/ Q_A_RAT_PIT_D/Q_A_RAT_PIT_P & Q_A_RAT_PIT_I
7813,Set_RateRoll
7814,Q_A_RAT_RLL_D / Q_A_RAT_RLL_P & Q_A_RAT_RLL_I
7815,Set_RatePitch
7816,Q_A_RAT_PIT_D / Q_A_RAT_PIT_P & Q_A_RAT_PIT_I
7817,104
7818,Set_RateYaw
7819,Q_A_RAT_YAW_P / Q_A_RAT_YAW_I / Q_A_RAT_YAW_D
7820,105
7821,Set_AngleRollPitch
7822,Q_A_ANG_RLL_P / Q_A_ANG_PIT_P
7823,106
7824,Set_VelXY
7825,Q_P_VELXY_P  / Q_P_VELXY_I
7826,107
7827,Set_AccelZ
7828,Q_P_ACCZ_P /  Q_P_ACCZ_I / Q_P_ACCZ_D
7829,108
7830,Set_RatePitchDP
7831,Q_A_RAT_PIT_D / Q_A_RAT_PIT_P
7832,109
7833,Set_RateRollDP
7834,Q_A_RAT_RLL_D / Q_A_RAT_RLL_P
7835,110
7836,Set_RateYawDP
7837,Q_A_RAT_YAW_D /  Q_A_RAT_YAW_P
7838,When you are happy with the tune you can save the result by holding the selector switch for more than 5 seconds. After 5 seconds the board will make a rapid bup-bip-bup-bip sound to indicate that the save is complete. If you leave the selector switch in the high position then tuning will remain disabled after the save.
7839,"If you are not happy with your tuning results or the vehicle becomes unstable you should change flight mode. Any change of flight mode will immediately revert all of the parameters you are tuning to the last saved value. However, you can prevent this reversion upon flight mode change by setting the TUNE_MODE_REVERT parameter to 0."
7840,The tuning system is designed to make it easy to quickly get a reasonable manual tune on a vehicle in one flight. The most common use for this type of tuning will be in adjusting the rate roll and pitch PID gains. The tuning procedure outlined below is for that particular case.
7841,"To setup for tuning your rate PIDs you should set TUNE_CHAN to your tuning channel, TUNE_SELECTOR to your selector switch and TUNE_PARAM to 101 (which is the “rate roll and pitch PIDs tuning set”)."
7842,Then takeoff and switch the vehicle to a comfortable flight mode for rate tuning. For a QuadPlane QHOVER or QLOITER are the best choices.
7843,The first parameter you will be tuning will be RateRollD. To tune that parameter (and the other parameters in the rate roll/pitch set) you should follow this process:
7844,move the tuning knob to the mid-point to activate the knob. You will hear a rapid bup-bip from the board to indicate the tuning knob is activated.
7845,"start raising the tuning knob slowly, stopping immediately if the vehicle starts to oscillate. While you raise the gain you should give some small roll inputs on the sticks."
7846,"if you get to the top of the tuning knob range and the vehicle has not yet started to oscillate then use the selector switch to re-center the range, then move the tuning knob to the mid-point to reactivate the tuning knob"
7847,as soon as you see oscillation you should immediately lower the tuning knob to the point where the oscillation just stops
7848,"once the oscillation stops then re-center the tuning knob using the selector switch, then move it to the mid-point to activate it, and then lower the tuning knob all the way down. That will move the tuning value to half of the value that just stopped the oscillation (assuming a TUNE_RANGE of 2). Moving to half of that value will give you enough margin in your tune to ensure your vehicle can handle a wide range of flight conditions."
7849,"Once you have completed the above process for the first parameter then you can move to the 2nd parameter by holding the selector switch for a count of 3. You will hear a BEEP BEEP sound from the vehicle indicating that you have moved to parameter 2, which is the RateRollPI parameters. You should then repeat exactly the same tuning process with that parameter."
7850,Keep tuning each parameter in turn using the above process until you are happy with all of them and then save your new tuning parameters by holding the selector switch for more than five seconds. You will know the 5 seconds is up when you hear the distinctive rapid bup-bip-bup-bip sound from the buzzer.
7851,"At that point, you can land the vehicle, or just enjoy flying it."
7852,"The first time you do a full tune in this way it will probably take about five minutes of flight time to do a tune. With some practice, you can do a full tune in a bit over a minute."
7853,[/site] [site wiki=”copter”]
7854,"First you should set RCx_OPTION = 219, where x is a free RC channel that will be used for transmitter tuning."
7855,The TUNE parameter determines which parameter is being tuned.
7856,"The TUNE_MAX parameter determines the maximum value of the parameter when the channel is at RCx_MAX, while the TUNE_MIN parameter determines the value when tuning RC channel is at RCx_MIN."
7857,Meaning
7858,Stab Roll/Pitch kP
7859,"ATC_ANG_RLL_P, ATC_ANG_PIT_P"
7860,Rate Roll/Pitch kP
7861,"ATC_RAT_RLL_P, ATC_RAT_PIT_P"
7862,Rate Roll/Pitch kI
7863,"ATC_RAT_RLL_I, ATC_RAT_PIT_I"
7864,Rate Roll/Pitch kD
7865,"ATC_RAT_RLL_D, ATC_RAT_PIT_D"
7866,Stab Yaw kP
7867,ATC_ANG_YAW_P
7868,Rate Yaw kP
7869,ATC_RAT_YAW_P
7870,Rate Yaw kD
7871,ATC_RAT_YAW_D
7872,56
7873,Rate Yaw Filter
7874,ATC_RAT_YAW_FLTE
7875,55
7876,Motor Yaw Headroom
7877,MOT_YAW_HEADROOM
7878,AltHold kP
7879,PSC_POSZ_P
7880,Throttle Rate kP
7881,PSC_VELZ_P
7882,Throttle Accel kP
7883,PSC_ACCZ_P
7884,Throttle Accel kI
7885,PSC_ACCZ_I
7886,Throttle Accel kD
7887,PSC_ACCZ_D
7888,Loiter Pos kP
7889,PSC_POSXY_P
7890,Velocity XY kP
7891,PSC_VELXY_P
7892,Velocity XY kI
7893,PSC_VELXY_I
7894,WP Speed
7895,WPNAV_SPEED
7896,Acro RollPitch kP
7897,ACRO_RP_RATE
7898,Acro Yaw kP
7899,ACRO_Y_RATE
7900,45
7901,RC Feel
7902,ATC_INPUT_TC
7903,Heli Ext Gyro
7904,H_GYR_GAIN
7905,Declination
7906,COMPASS_DEC
7907,Circle Rate
7908,CIRCLE_RATE
7909,46
7910,Rate Pitch kP
7911,ATC_RAT_PIT_P
7912,47
7913,Rate Pitch kI
7914,ATC_RAT_PIT_I
7915,48
7916,Rate Pitch kD
7917,ATC_RAT_PIT_D
7918,49
7919,Rate Roll kP
7920,ATC_RAT_RLL_P
7921,Rate Roll kI
7922,ATC_RAT_RLL_I
7923,51
7924,Rate Roll kD
7925,ATC_RAT_RLL_D
7926,52
7927,Rate Pitch FF
7928,ATC_RAT_PIT_FF **
7929,53
7930,Rate Roll FF
7931,ATC_RAT_RLL_FF **
7932,54
7933,Rate Yaw FF
7934,ATC_RAT_YAW_FF **
7935,57
7936,Winch
7937,WINCH_RATE_MAX
7938,58
7939,SysID Magnitude
7940,SIDS_MAGNITUDE
7941,59
7942,Lean Angle
7943,PSC_ANGLE_MAX
7944,** Traditional Heli Only
7945,These values can be either set manually or using Mission Planner
7946,Rate Roll P and Rate Pitch P will be used in the following example procedure
7947,Connect your autopilot to Mission Planner
7948,"From parameter list, assign channel x to transmitter tuning with RCx_OPTION = 219."
7949,"On Mission Planner, select CONFIG>>Extended Tuning"
7950,Set the TUNE drop down box option to “Rate Roll/Pitch kP”
7951,"Set Min to 0.08, Max to 0.20 (most copters ideal gain is within this range although from a small number of copter the Max can be as high as 0.25)"
7952,"Turn your transmitter’s CHx tuning knob to the minimum position, press the “Refresh Params” button and ensure that the Rate Roll P and Rate Pitch P values become 0.08 (or something very close)"
7953,"Turn the CHx knob to its maximum position, press “Refresh Params” and ensure the Rate Roll P moves to 0.20"
7954,Move the CHx knob back to the middle
7955,Arm and fly your copter in Stabilize mode adjusting the CHx knob until you get a copter that is responsive but not wobbly
7956,"After the flight, disconnect your LiPo battery and reconnect the autopilot to the mission planner"
7957,"With the CHx knob in the position that gave the best performance, return to the Copter Pids screen and push the “Refresh Params” button"
7958,"In the Rate Roll P and Rate Pitch P fields re-type the value that you see but just slightly modified so that the mission planner recognizes that it’s changed and resends to the autopilot (Note: if you re-type exactly the same number as what appears in Rate Roll P it won’t be updated).  So for example, if the Rate Roll P appears as “0.1213” make it “0.1200”"
7959,Set CHx Opt back to “None” and push “Write Params”
7960,"Push the Disconnect button on the top right, and the Connect"
7961,Ensure that the Rate Roll P value is the value that you retyped in step #13
7962,While you are moving the tuning knob the values update at 3 times per second.  The need to press the Refresh button in the mission planner in steps #7 and #8 above is just because the Copter is not sending the updates to the mission planner in real-time.
7963,"These articles explain how to set up and operate a combined fixed wing and multicopter aircraft, also known as a “QuadPlane”."
7964,"Since a Quadplane also functions as a conventional fixed wing Plane, success with ArduPilot requires that not only the 'First Time Setup' and 'First Flight/Drive and Tuning' sections below be read and followed, but also those same sections for a conventional Plane!"
7965,"A QuadPlane is a combined fixed wing and MultiCopter aircraft. This sort of aircraft brings the benefit of vertical takeoff and landing, significantly greater speed and range of travel, and the ability to hover and perform copter-like tasks at the destination."
7966,"QuadPlane is built upon Plane, but adds copter like stability control for one or more motors. In some configurations 4 or more additional motors are added . Additional modes and commands allow a QuadPlane to take off, land and fly like a copter, and to smoothly transition between the Plane and Copter-like (VTOL) modes in both automatic and autopilot-assisted modes. The additional rotors can also provide lift and stability in normal Plane modes."
7967,"The image below illustrates the wide variety of configurations that are possible. Motors can be under tilt control or not, the number of motors can vary from one to 8 or more, and the VTOL stance of the QuadPlane can either be horizontal, like a plane in normal fixed wing flight, or vertical (called Tailsitters)."
7968,The normal instructions for installing the Plane firmware apply since QuadPlane functions are an option within the Plane firmware.
7969,"When you install the plane firmware and look in the parameter list you will see a Q_ENABLE parameter. That defaults to zero, which disables QuadPlane support. Setting Q_ENABLE to 1 will enable QuadPlane support. You then need to refresh your parameter list to see all the other QuadPlane options. All QuadPlane specific parameters start with Q_."
7970,Putting together a QuadPlane involves careful planning. This page will give you some general guidance on design principles for QuadPlanes that may help you with your build.
7971,"A wide range of fixed wing aircraft can be converted to have VTOL capabilities. While ArduPilot uses the name QuadPlane for these aircraft, you are not restricted to just QuadCopter motor layouts. Almost any multicopter motor arrangement can be used with a QuadPlane, including quad, hexa, tricoper, octa and octaquad. In addition, tilting motors to allow their use in both VTOL and Fixed Wing flight is possible. Finally, versions which use a vertical stance (nose vertical) for VTOL operations are possible."
7972,Some of the key factors to success are:
7973,"a fixed wing frame that can carry the weight of the additional lifting motors and power system, along with any payload needed"
7974,"sufficient power in the lifting motors not just for the total airframe weight, but also for the additional load that may be induced by downforce on the wings for configurations using a horizontal VTOL stance."
7975,"complete clearance above and below the whole disk area of the lifting motors, to ensure they achieve full aerodynamic thrust"
7976,"minimum wing, frame, and mount twist and flex so the motors provide thrust vertically at all times"
7977,a sufficiently robust mounting system for the lifting motors
7978,minimizing aerodynamic drag from the lifting motors and frame
7979,"When you are designing a QuadPlane it is highly recommended that you make use of eCalc to help choose the motors, ESCs, batteries, propellers and other components of your design. Brushless motors vary a lot in their power to weight ratio, and ensuring you choose motors that keep the weight down while supplying sufficient lifting power is important."
7980,"Due to their greater mass and surface area, most QuadPlanes do not have as robust YAW authority as compared to small quadcopters (unless vectored thrust is employed with tilt rotors). It is extremely important that the motors be very well aligned, as just a few degrees offset can sometimes effectively eliminate the ability to yaw in one or both directions. In fact, this effect can be used to actually increase yaw authority by purposely tilting one or both pairs of adjacent rotating motors in the natural direction of their torque 1 or 2 degrees (inward for H frame, outward for X and + frames)."
7981,"Perhaps surprisingly, it is sometimes possible to increase the potential range of an aircraft using a QuadPlane conversion. This may seem counter intuitive as a QuadPlane conversion will both add weight and increase aerodynamic drag to an airframe."
7982,"The reason why range can be increased is the extra carrying capacity of a QuadPlane. Many fixed wing aircraft are limited in the amount of battery they can carry due to the requirements for reliable launch. During launch, and especially when using a flying launch such as a catapult or bungee, the aircraft needs to rapidly accelerate to an airspeed above its stall speed. If it fails to reach that speed suffiently quickly then it will crash. A QuadPlane avoids this problem by taking off vertically, and can spend longer on the acceleration needed to sufficient speed for forward flight."
7983,This means it is often possible to pack a lot more battery into a QuadPlane than is possible in the same airframe without VTOL motors. The extra battery capacity can more than make up for the increased weight and drag of the VTOL motors.
7984,To make the most of this advantage you need to do very rapid VTOL takeoffs and landings to minimise the battery consumption in VTOL flight. The video below demonstrates just how rapid a takeoff can be achieved with a properly setup quadplane.
7985,A second factor that can help with QuadPlane range is the flexibility available in choosing the propeller and power train for the forward motor. As conventional takeoff is not needed the forward motor does not need to be optimised for the high level of thrust needed for takeoff. This can allow larger propellers and geared motors to be used that are highly efficient for forward cruise flight.
7986,"Finally, for really long range with a QuadPlane you can use an internal combustion engine for the forward motor. A gas engine can run for a lot longer than an electric motor with the same weight of fuel."
7987,Here are some build logs of a few QuadPlanes that may help you with ideas for your own build.
7988,Porter OctaQuadPlane build: https://diydrones.com/profiles/blogs/building-flying-and-not-crashing-a-large-octaquadplane
7989,Porter QuadPlane build: https://diydrones.com/profiles/blogs/building-flying-and-crashing-a-large-quadplane
7990,The PerthUAV Mozzie build: http://mozzie.readthedocs.io/
7991,Convergence conversion to ArduPlane Tilt Rotor Tricopter: https://discuss.ardupilot.org/t/e-flite-convergence-using-matek-f405-wing
7992,"C1 Chaser conversion to TVBS (Twin motor Vectored Belly Sitter, a Tailsitter that can takeoff and land from a plane stance): https://discuss.ardupilot.org/t/c1-chaser-tvbs-conversion-instructions"
7993,Foamboard Copter Tailsitter: https://discuss.ardupilot.org/t/box-kite-copter-tailsitter-build-instructions
7994,if you would like to add your own build to this list then please contact the ArduPilot dev team.
7995,While flying a QuadPlane can actually be easier than flying a conventional fixed wing aircraft there are some things you need to understand. Please read the following sections carefully.
7996,"QuadPlane transition is where the aircraft is changing between flying primarily as a VTOL (copter-like) aircraft and flying as a conventional fixed wing aircraft. Transition happens in both directions, and can either be commanded by the pilot or happen automatically based on airspeed/attitude/altitude(Assisted Fixed-Wing Flight) or flight mode changes during a mission."
7997,"The primary way to initiate a transition is to change flight mode, either using the flight mode channel on your transmitter or using a ground station to command a mode change."
7998,"During a transition, depending on type of QuadPlane and various Q_OPTIONS settings, pilot control of the vehicle’s attitude, climb rate, etc. may be modified or restricted to assure successful transition as detailed below."
7999,"See Tailsitter Section for details on transitions for tailsitters, which are different than non-tailsitters discussed below:"
8000,"If you transition to MANUAL or ACRO, then the VTOL motors will immediately stop. In the case of a tilt-rotor, the motors will also immediately rotate to forward flight orientation."
8001,"If you do not have sufficient airspeed, an immediate stall will occur! Since MANUAL mode is often setup as a reflex driven “bail-out”, some users move, or remove this mode, and substitute QSTABLIZE or QLOITER as an alternative “bail-out” for a QuadPlane. Also if the transition is made downwind, the transition time is short, and no airspeed sensor is used in non-tailsitters, a stall could occur also since insufficient airspeed has been obtained when VTOL assistance has terminated."
8002,If you transition to any other fixed wing mode then the VTOL motors will continue to supply lift and stability until you have reached the AIRSPEED_MIN airspeed (or airspeed estimate if no airspeed sensor). This phase is called “Transition airspeed wait”.
8003,"Transitioning to FBWB/CRUISE, throttle stick controls forward thrust as in that mode, as a speed or throttle value, depending on whether or not an airspeed sensor is in use. A minimum pusher throttle value is applied during the transition. If TKOFF_THR_MIN is nonzero, then it will be the minimum throttle. If it is zero, TRIM_THROTTLE will be used as the minimum throttle."
8004,"In FBWA/STABILIZE transitions, the forward throttle is directly controlled, ie low stick is minimum/zero thrust and the QuadPlane will just hover, higher stick provides more forward throttle. The VTOL motors will behave similar to that in QHOVER and will try to maintain present altitude throughout the transition."
8005,"During the transition, elevator input will act as climb/descent demand to the VTOL motors, roll input as roll attitude change, unless Q_OPTIONS bit 0 is set."
8006,"In the case of tilt-rotors, the motors will tilt to Q_TILT_MAX for throttle stick positions at or above mid-stick to begin building forward airspeed for the transition.  In FBWA/STABILIZE transitions, throttle stick positions below mid-stick will proportionately rotate VTOL motors back towards vertical, since that controls the forward thrust component. Transitioning to FBWB/CRUISE in any configuration, throttle stick has no effect until transition is complete. Overall thrust to the motors will behave similar to that in QHOVER and will try to maintain present altitude throughout the transition. During the transition, elevator input will act as climb/descent demand to the VTOL motors, roll input as roll attitude change, unless Q_OPTIONS bit 0 is set."
8007,"Unless the Q_OPTIONS bit 0 is set, pulling back on elevator will not only pitch the nose up but also increase the VTOL motor output to assist in climbing during the transition airspeed wait phase. If bit 0 is set, only the pitch will change and altitude will not. In tilt-rotors, this can lead to delaying, or even preventing, the transition from ever completing! For tilt-rotors, do not pull back on pitch if this bit is set, until the transition is completed!"
8008,"Once AIRSPEED_MIN is reached the VTOL only motors’ contribution will slowly drop in power over Q_TRANSITION_MS milliseconds (default is 5000, so 5 seconds) and will switch off after that. And tilt-rotors will slowly rotate to full forward thrust configuration. Once transition is completed, normal control of throttle and attitude resumes for whatever fixed wing mode the vehicle is now in."
8009,"Usually by this time the VTOL motor contribution is already very low, since the QuadPlane is already flying, providing lift or climbing, and the VTOL contribution is only aiding attitude stabilization as required."
8010,"If Q_TRANS_FAIL is not zero, then exceeding this time before reaching  AIRSPEED_MIN airspeed will cancel the transition and the aircraft will immediately execute the action specified by Q_TRANS_FAIL_ACT. The default is 0, which disables this timeout."
8011,"if bit 19 of Q_OPTIONS is set and Q_TRANS_FAIL is not zero, and if the airspeed is greater than 1/2 of AIRSPEED_MIN, then the transition to fixed wing will immediately complete. This is useful if no airspeed sensor is being used, and the transition is into a headwind, which could prevent an accurate airspeed estimate from being obtained until a turn is made. Without using the Q_TRANS_FAIL timeout and this Q_OPTION, the transition could be indefinitely long since airspeed might be reported as below AIRSPEED_MIN due to low groundspeed."
8012,"The airspeed used during transition can be found in dataflash logs as CTUN.As. This is a canonical value which will include the airspeed sensor if enabled, or use the synthetic airspeed if not."
8013,"If you transition from a fixed wing mode to a QuadPlane VTOL mode then the forward motor/thrust will immediately stop, and the control surfaces will continue to provide stability while the plane slows down. This allows for transitions to QuadPlane modes while flying at high speed. Tilt-rotors will, therefore, immediately move to VTOL position."
8014,VTOL attitude control will be provided as needed as the vehicle slows.
8015,Transition to altitude holding VTOL modes will manage power to the VTOL motors as necessary to hold altitude as the vehicle slows from forward fixed wing flight.
8016,Transition to non-altitude holding VTOL modes will provide vertical thrust as commanded by the throttle.
8017,Transition to position holding modes will project a stopping position to maintain based on deceleration of the vehicle and then hold it once reached.
8018,"When transitioning to a position holding mode, like QLIOTER, QuadPlane will try to decelerate, which can result in the nose pitching up rapidly if traveling at high speeds (which will result in considerable altitude gain in most cases). In order to prevent this, the pitch is initially limited to 0 degrees, relaxing this limit to the smaller of Q_ANGLE_MAX or PTCH_LIM_MAX_DEG over the period of Q_BACKTRANS_MS. Even with these limits altitude gain can result during the deceleration while transitioning."
8019,"this phased-in pitch limit is applied for all fixed wing to VTOL transitions, except for transitions to QACRO."
8020,The one exception to the forward motor stopping in QuadPlane VTOL modes is if you have the Q_VFWD_GAIN parameter set to a non-zero value. In that case the forward motor will be used to hold the aircraft position in a wind. See the description of Q_VFWD_GAIN.
8021,"During transitions from VTOL to fixed wing mode, all motors can be running at very high levels. Battery sag below minimum levels (3.0V/cell for LiPo batteries) and resulting battery damage is possible. Extreme cases may even result in a crash due to VTOL motor output being too low. This is especially true when using high capacity, low C rating flight batteries common for long duration setups. This can be managed somewhat with manual throttle control when manually transitioning, but in AUTO mode, a VTOL to fixed wing transition is currently done with TKOFF_THR_MAX on the forward motor until transition is complete, so very high currents can be experienced. Whether or not this will be an issue can be determined by examining the battery voltage during a manually initiated transition from the flight log. If too much voltage sag is seen, the best solutions are to use a higher C rating flight battery, or use separate batteries for forward motors and the VTOL motors, or to use BATT_WATT_MAX and other parameters to limit excessive current draw during transitions. (See Limiting Excessive Battery Power Draw )"
8022,Tailsitter transitions are slightly different. See Tailsitter Section for details.
